Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005515~protein binding	254	69.02173913043478	2.022461148934916E-5	DYNC2I1, FAAH, TES, TLNRD1, SERPINE1, SMC5, DCAF4, PTPDC1, IL27RA, RASSF1, RASSF3, ZMIZ2, FTH1, DZIP1L, TRIM27, SYNPO, PDK1, FBXO9, TNS1, KRT8, HUS1, FRS3, HSPG2, OVOL2, SHTN1, KATNAL1, MTHFD2, HSBP1L1, DDIT4, CLDN7, ULK2, HOXB2, UPRT, TRIB3, NEIL1, TRIM11, KCTD15, ZNF397, L3MBTL1, ZNF275, SDC4, CTBP2, CTBP1, EIF5A2, FUT11, SDC3, HELZ2, APH1B, RAB11FIP2, RAB11FIP3, PCK2, PPP1R26, VASP, PLK3, XBP1, PHETA2, SRMS, IQSEC1, EIF2AK2, PYCR2, SMARCA1, SPART, AGO4, CYSTM1, CORO7, RBAK, RCOR1, CDS2, CDC42SE2, ZNF251, CTSZ, SNX10, HCCS, VLDLR, PEAR1, LIMD1, LARP1B, PRSS21, WDR44, LIMD2, MRC2, UCHL1, PPP3CC, IMPA1, AIFM2, STBD1, ENC1, FLVCR1, NINL, TMED5, PARP4, SPHK2, RENBP, VAV2, MED22, ANO1, SLC7A5, INF2, PITPNM1, GAN, KXD1, SYNC, JDP2, DBN1, PAFAH1B2, TP53I13, ADCY4, MIEF2, CRIP2, GDPD5, MNT, ANKRD52, ZNF224, ZNF587, MICA, TM4SF19, BIK, PLEKHA2, WNT7B, LHFPL2, WTIP, VEGFA, KLHL9, GARS1, ITCH, NOL4L, RPA4, ZNF337, TACC1, CAMK1, PKN1, SIPA1, GOLT1A, ALDH1L2, DOCK11, CFL2, SCMH1, CLCC1, PPFIA4, SLC38A1, CSGALNACT2, CGRRF1, LEMD2, SAP30, KLHL42, CACNB1, KCTD9, MOB3C, SELENOS, LYG1, DGKQ, ZNF319, CARD11, CBFB, LTBP3, FUT2, RSKR, MED30, ATXN7, DEAF1, NACC2, DVL1, RAB6B, ZNF664, CD276, MOAP1, SMAD4, ATP8B2, TNK1, TDRD7, MFHAS1, BMP1, P4HA1, NOXA1, BHLHE40, CAPRIN2, PLXNB3, SPIRE1, ZNF778, LZTR1, MAP3K11, MUS81, DOCK9, CHD7, CEP164, SLC2A1, SLC2A3, PKD1, CDC73, ZC3H7B, UBE2Q2, CASP3, SPEG, DGCR8, LRRFIP1, ABCD1, EID2B, TGIF1, SUN2, KLF12, VPS9D1, KLF13, SH2D3A, TNFRSF18, ARHGEF16, TRAF2, ARFGAP3, CREB3, PTP4A2, PTP4A3, TRAF5, IRF5, DSG2, CUEDC1, CERS2, TRIM56, KDM3A, RGS19, RALB, RNF34, LRP1, FAM169A, MLLT6, ERICH5, PDLIM2, CBS, FAM241B, SH2B3, PDLIM7, ATP9A, SNCA, FKRP, GALNT4, CMTM4, CCDC57, TXNRD1, BNIP3, CDC42BPG, SPRY4, ATP2B1, EPOR, SPATA2L, DBNDD2, MTRFR, ABHD17A, SHLD3, SHLD2, SPRY2, PTPN9, KRAS, BCOR, RAB17, SEC24D, TNRC6A	329	12657	18976	1.157475241663791	0.011042008494682842	0.01110331170765269	0.011042637873184642
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	53	14.402173913043478	6.358507827584327E-5	FAAH, TLNRD1, SLC2A1, RASSF1, IMPA1, RASSF3, FTH1, DGCR8, TRIM27, ABCD1, EID2B, SUN2, VPS9D1, TRAF2, FRS3, RENBP, MID2, KCTD9, ANO1, SHTN1, CREB3, KATNAL1, TRAF5, CLDN7, IRF5, KCTD11, PAFAH1B2, KCTD15, L3MBTL1, CTBP2, SDC4, CTBP1, SDC3, CBS, DVL1, RAB11FIP2, RAB11FIP3, SNCA, XBP1, SMAD4, FKRP, TXNRD1, BNIP3, EIF2AK2, EPOR, DLK2, VEGFA, GARS1, BMP1, P4HA1, NOXA1, KRAS, MAP3K11	329	1737	18976	1.7598871687726279	0.03430701658827828	0.014317404050393223	0.014239166869789982
GOTERM_MF_DIRECT	GO:0031267~small GTPase binding	17	4.619565217391304	7.823718060324166E-5	VPS9D1, SPHK2, ARHGEF16, CDC42BPB, WDR44, DOCK11, INF2, RASSF3, NOXA1, DVL1, WHAMM, PKN1, LZTR1, RAB11FIP2, RAB11FIP3, MAP3K11, CDC42SE2	329	302	18976	3.2467642263330587	0.04204444198547297	0.014317404050393223	0.014239166869789982
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	71	19.293478260869566	3.70473683003043E-4	MUS81, TES, ZNF251, HCCS, LIMD1, LIMD2, PPP3CC, IMPA1, ZNF805, RASSF3, ZC3H7B, FPGS, DZIP1L, DGCR8, TRIM27, PDE8A, TNS1, KLF12, KLF13, ZNF284, ZNF282, ZNF160, CSGALNACT2, TRAF2, CGRRF1, ARFGAP3, VAV2, SAP30, OVOL2, ANO1, MOB3C, PITPNM1, DGKQ, ZNF319, ZNF514, KDM7A, TRIM56, ZNF397, ZNF275, RNF34, ADCY4, ADCY3, CRIP2, MLLT6, HELZ2, PDLIM2, MAN2A2, DEAF1, CBS, ZKSCAN2, ZNF587, ZNF224, ZNF664, PDLIM7, PCK2, KDM4B, SMAD4, FKRP, ACE, DDHD2, ATP2B1, WTIP, MEX3D, KLF8, ZNF37A, CAPRIN2, ZNF416, ZNF778, ZNF337, ZFP28, ZNF354B	329	2728	18976	1.5011453885853336	0.18407083599800012	0.05084751299216766	0.050569657729915375
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	12	3.260869565217391	8.757943157465495E-4	CTBP2, DEAF1, CTBP1, HSBP1L1, TRIB3, BCOR, LIMD1, WTIP, BCORL1, EID2B, RCOR1, SAP30	329	204	18976	3.3928124441265863	0.38184852610083797	0.08919185072837045	0.08870446356592034
GOTERM_MF_DIRECT	GO:0003779~actin binding	16	4.3478260869565215	9.747743249002235E-4	VASP, PXK, ACE, TLNRD1, CCDC88A, INF2, PDLIM2, ENC1, SPIRE1, CORO7, WHAMM, SYNPO, PDLIM7, DBN1, TNS1, SNCA	329	343	18976	2.6905101597738534	0.4145720143107975	0.08919185072837045	0.08870446356592034
GOTERM_MF_DIRECT	GO:0005085~guanyl-nucleotide exchange factor activity	12	3.260869565217391	0.002787113410044252	DOCK11, CCDC88A, VPS9D1, RASGEF1A, IQSEC1, DOCK9, SH2D3A, ARHGEF16, DENND3, DENND6A, ARFGEF3, VAV2	329	236	18976	2.9327700788212865	0.7839534853194365	0.21858932315918492	0.21739484598345166
GOTERM_MF_DIRECT	GO:0004842~ubiquitin-protein transferase activity	12	3.260869565217391	0.004454293645236022	KLHL9, ITCH, UBE2Q2, TSPAN17, TRIM47, TRAF2, BCOR, TRIM27, TRIM11, TRIM56, KLHL42, FBXO9	329	251	18976	2.7575049346686202	0.9137814320664273	0.30567590140432205	0.3040055412873585
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	24	6.521739130434782	0.005695305083053569	ZNF397, PHETA2, XBP1, SMAD4, BNIP3, MID2, VEGFA, ANO1, CREB3, CCDC88A, MTHFD1L, IMPA1, CBS, NACC2, BHLHE40, DGCR8, TRIM27, LRRFIP1, RAB11FIP2, ABCD1, RAB11FIP3, JDP2, MAP3K11, PAFAH1B2	329	749	18976	1.8481541751717587	0.956528957906069	0.3323628058076996	0.33054661561202914
GOTERM_MF_DIRECT	GO:0001227~transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	14	3.804347826086957	0.006053967318901633	TGIF1, KLF12, ZNF282, OVOL2, KLF8, MNT, DEAF1, NACC2, BHLHE40, ZNF778, ZNF337, LRRFIP1, ZNF224, JDP2	329	337	18976	2.3961108655849483	0.9643401336835344	0.3323628058076996	0.33054661561202914
